タイトル,機関名,リポジトリ名,対象年,対象月,総件数,本文あり件数,DOI付与件数,embargoed access(全件数),metadata only access(全件数),restricted access(全件数),open access(全件数),abstract(全件数),fulltext(全件数),summary(全件数),thumbnail(全件数),dataset,software,other(objectType)(全件数),conference paper(全件数),data paper(全件数),departmental bulletin paper(全件数),editorial(全件数),journal article(全件数),periodical(全件数),review article(全件数),article(全件数),book(全件数),book part(全件数),cartographic material(全件数),map(全件数),conference object(全件数),conference proceedings(全件数),conference poster(全件数),dataset(全件数),image(全件数),still image(全件数),moving image(全件数),video(全件数),lecture(全件数),patent(全件数),internal report(全件数),report(全件数),research report(全件数),technical report(全件数),policy report(全件数),report part(全件数),working paper(全件数),sound(全件数),thesis(全件数),bachelor thesis(全件数),master thesis(全件数),doctoral thesis(全件数),interactive resource(全件数),learning object(全件数),musical notation(全件数),research proposal(全件数),software(全件数),technical documentation(全件数),workflow(全件数),data management plan(全件数),interview(全件数),manuscript(全件数),newspaper(全件数),software paper(全件数),other(全件数),embargoed access(本文あり),metadata only access(本文あり),restricted access(本文あり),open access(本文あり),abstract(本文あり),fulltext(本文あり),summary(本文あり),thumbnail(本文あり),dataset(本文あり),software(本文あり),other(objectType)(本文あり),conference paper(本文あり),data paper(本文あり),departmental bulletin paper(本文あり),editorial(本文あり),journal article(本文あり),periodical(本文あり),review article(本文あり),article(本文あり),book(本文あり),book part(本文あり),cartographic material(本文あり),map(本文あり),conference object(本文あり),conference proceedings(本文あり),conference poster(本文あり),dataset(本文あり),image(本文あり),still image(本文あり),moving image(本文あり),video(本文あり),lecture(本文あり),patent(本文あり),internal report(本文あり),report(本文あり),research report(本文あり),technical report(本文あり),policy report(本文あり),report part(本文あり),working paper(本文あり),sound(本文あり),thesis(本文あり),bachelor thesis(本文あり),master thesis(本文あり),doctoral thesis(本文あり),interactive resource(本文あり),learning object(本文あり),musical notation(本文あり),research proposal(本文あり),software(本文あり),technical documentation(本文あり),workflow(本文あり),data management plan(本文あり),interview(本文あり),manuscript(本文あり),newspaper(本文あり),software paper(本文あり),other(本文あり)
2023年01月,大阪千代田短期大学,大阪千代田短期大学リポジトリ,2023,1,93,92,0,0,1,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2023年01月,大阪青山大学,大阪青山大学学術情報リポジトリ,2023,1,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
2023年01月,尾道市立大学,広島県大学共同リポジトリ,2023,1,3234,2964,2417,0,270,0,0,0,0,0,0,0,0,0,0,0,1836,0,3,0,0,0,1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,0,3,0,0,0,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
2023年01月,沖縄大学,沖縄大学リポジトリ,2023,1,1385,1384,861,0,1,0,0,0,0,0,0,0,0,0,0,0,1365,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1364,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2023年01月,沖縄県立看護大学,沖縄県立看護大学リポジトリ,2023,1,414,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,30,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
2023年01月,沖縄県公文書館,沖縄地域学リポジトリ,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,沖縄国際大学,沖縄国際大学学術成果リポジトリ,2023,1,3173,2351,67,0,822,0,0,0,0,0,0,0,0,0,0,0,2020,0,10,0,0,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727,0,0,0,0,0,0,0,0,0,0,0,0,0,1574,0,10,0,0,26,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
2023年01月,沖縄科学技術大学院大学,OISTIR,2023,1,1915,1822,112,0,93,0,110,0,110,0,0,0,0,0,19,0,0,0,1783,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,110,0,0,0,0,0,19,0,0,0,1690,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,沖縄キリスト教学院大学,沖縄キリスト教学院大学リポジトリ,2023,1,198,177,166,0,21,0,0,0,0,0,0,0,0,0,1,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2023年01月,沖縄農業研究会,沖縄地域学リポジトリ,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,岡崎女子大学,岡崎女子大学・岡崎女子短期大学機関リポジトリ,2023,1,319,315,153,0,4,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
2023年01月,岡山理科大学,岡山理科大学学術リポジトリ,2023,1,2653,2625,79,0,26,0,35,0,35,0,0,0,0,0,0,0,2531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,35,0,35,0,0,0,0,0,0,0,2505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,85
2023年01月,岡山大学,岡山大学学術成果リポジトリ,2023,1,44456,34896,11160,0,421,0,1730,0,1730,0,0,0,0,0,179,0,8476,0,19184,0,0,314,72,0,0,0,6,0,0,1194,0,0,0,0,0,0,0,0,219,15,0,0,0,0,9475,0,0,1730,0,2,0,0,0,0,0,0,0,0,0,0,3590,0,0,0,1730,0,1730,0,0,0,0,0,178,0,8449,0,18919,0,0,311,68,0,0,0,6,0,0,1193,0,0,0,0,0,0,0,0,218,15,0,0,0,0,335,0,0,1730,0,2,0,0,0,0,0,0,0,0,0,0,3472
2023年01月,岡山県立大学,岡山県立大学学術情報リポジトリ,2023,1,1721,1704,1272,0,17,0,61,0,61,0,0,0,0,0,0,0,1215,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,397,0,0,0,61,0,61,0,0,0,0,0,0,0,1215,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,397
2023年01月,大分大学,大分大学学術情報リポジトリ,2023,1,12727,11272,2448,0,1442,0,316,0,316,0,0,0,0,0,798,0,2048,0,567,0,0,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,137,0,0,0,0,37,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,8614,0,0,0,316,0,316,0,0,0,0,0,798,0,2048,0,567,0,0,207,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,137,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,7196
2023年01月,大分県立芸術文化短期大学,大分県立芸術文化短期大学リポジトリ,2023,1,903,903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2023年01月,奥羽大学,奥羽大学学術機関リポジトリ,2023,1,1825,1824,0,0,1,0,45,0,45,0,0,0,0,0,0,0,1780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,桜花学園大学,桜花学園大学・名古屋短期大学情報リポジトリ,2023,1,288,288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,お茶の水女子大学,お茶の水女子大学教育・研究成果コレクション “TeaPot”,2023,1,41457,41453,189,0,2,0,2920,407,96,354,0,0,0,3,133,0,9821,0,1010,0,0,17817,78,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,497,0,11,0,0,0,0,0,0,0,0,0,0,11400,0,0,0,2918,407,96,354,0,0,0,3,133,0,9819,0,1010,0,0,17817,78,0,0,0,61,0,0,2,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,497,0,11,0,0,0,0,0,0,0,0,0,0,11398
2023年01月,帯広畜産大学,帯広畜産大学学術情報リポジトリ,2023,1,4785,4775,36,0,10,0,78,0,78,0,0,0,0,0,6,0,1269,0,2135,0,0,16,109,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,102,0,0,78,0,15,0,0,0,0,0,0,0,0,0,0,940,0,0,0,78,0,78,0,0,0,0,0,6,0,1267,0,2127,0,0,16,109,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,102,0,0,78,0,15,0,0,0,0,0,0,0,0,0,0,940
2023年01月,ノートルダム清心女子大学,ノートルダム清心女子大学学術機関リポジトリ,2023,1,506,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90
2023年01月,二松学舎大学,二松学舎大学　学術情報リポジトリ,2023,1,2926,2917,0,0,1,0,2,0,2,0,0,0,0,0,0,0,2916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,日本獣医生命科学大学,日本獣医生命科学大学学術リポジトリ,2023,1,245,227,0,0,0,0,87,0,87,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,87,0,87,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,47
2023年01月,日本体育大学,日体大リポジトリ,2023,1,1657,1639,0,0,0,0,55,0,55,0,0,0,0,0,0,0,996,0,220,0,0,0,44,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,55,0,55,0,0,0,0,0,0,0,996,0,220,0,0,0,44,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,313
2023年01月,日本工業大学,日本工業大学学術情報リポジトリ,2023,1,918,917,0,0,0,0,30,0,30,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30,0,0,0,0,0,0,0,887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,新見公立大学,新見公立大学学術リポジトリ,2023,1,757,754,675,0,3,0,0,0,0,0,0,0,0,0,0,0,552,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,549,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
2023年01月,新島学園短期大学,新島学園短期大学リポジトリ,2023,1,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,新潟リハビリテーション大学,新潟リハビリテーション大学リポジトリ,2023,1,132,129,129,0,3,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,新潟経営大学,新潟経営大学・新潟中央短期大学学術リポジトリ,2023,1,452,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2023年01月,新潟国際情報大学,新潟国際情報大学機関リポジトリ,2023,1,542,531,0,0,11,0,0,0,0,0,0,0,0,0,6,0,365,0,91,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,0,365,0,91,0,0,0,25,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
2023年01月,新潟医療福祉大学,新潟医療福祉大学・事業創造大学院大学機関リポジトリ,2023,1,1808,1747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,104,0,1588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,1,0,104,0,1588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
2023年01月,新潟大学,新潟大学学術リポジトリ,2023,1,32491,32487,0,0,4,0,695,212,652,65,0,0,0,2,1127,0,25118,0,2718,0,0,696,50,10,0,0,119,0,0,0,0,0,0,0,0,0,0,0,176,78,0,0,0,0,2065,0,0,212,0,15,0,0,0,0,0,0,0,0,0,0,107,0,0,0,695,212,652,65,0,0,0,2,1127,0,25117,0,2718,0,0,696,50,10,0,0,119,0,0,0,0,0,0,0,0,0,0,0,176,78,0,0,0,0,2062,0,0,212,0,15,0,0,0,0,0,0,0,0,0,0,107
2023年01月,新潟青陵大学,新潟青陵大学・新潟青陵大学短期大学部機関リポジトリ,2023,1,1059,1010,937,0,49,0,0,0,0,0,0,0,0,0,0,0,673,0,377,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,0,376,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,新潟産業大学,新潟産業大学リポジトリ,2023,1,331,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,新潟県立歴史博物館,新潟県地域共同リポジトリ,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,新潟工科大学,新潟工科大学リポジトリ,2023,1,986,978,14,0,6,0,1,0,1,0,0,0,0,0,364,0,338,0,236,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,1,0,0,0,0,0,364,0,337,0,231,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16
2023年01月,新潟県立看護大学,新潟県立看護大学リポジトリ,2023,1,1190,1126,6,0,54,0,0,0,0,0,0,0,0,0,0,0,358,0,61,0,0,187,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,549,0,0,0,0,0,0,0,0,0,0,0,0,0,317,0,61,0,0,181,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,542
2023年01月,新潟中央短期大学,新潟県地域共同リポジトリ,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,日本大学,日本大学リポジトリ,2023,1,1642,1177,1629,0,1,0,1149,0,1149,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1149,0,1149,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,2
2023年01月,日本福祉大学,日本福祉大学機関リポジトリ,2023,1,2139,2128,0,0,6,0,35,0,35,0,0,0,0,0,0,0,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,5,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,251,0,0,0,35,0,35,0,0,0,0,0,0,0,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,250
2023年01月,名寄市立大学,名寄市立大学機関リポジトリ,2023,1,1318,435,0,0,883,0,0,0,0,0,0,0,0,0,0,0,1269,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023年01月,国立女性教育会館,国立女性教育会館リポジトリ,2023,1,6886,3305,0,0,3581,0,0,0,0,0,0,0,0,0,1,0,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,0,0,0,0,0,0,0,0,0,0,0,1,0,373,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2866
2023年01月,筑波技術大学,筑波技術大学機関リポジトリ,2023,1,1915,720,0,0,1195,0,0,0,0,0,0,0,0,0,4,0,1353,0,214,0,0,53,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,70,21,0,0,0,0,90,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,4,0,158,0,214,0,0,53,1,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,70,21,0,0,0,0,90,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,44
2023年01月,岐阜大学,岐阜大学機関リポジトリ,2023,1,11569,9676,0,0,1303,0,641,0,641,0,0,0,0,0,460,0,4149,0,2080,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,3264,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,641,0,641,0,0,0,0,0,460,0,2858,0,2069,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,0,0,0,0,0,2674,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,197
2023年01月,人間文化研究機構国立歴史民俗博物館,国立歴史民俗博物館学術情報リポジトリ,2023,1,2201,2201,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,1951,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
2023年01月,人間文化研究機構国立民族学博物館,国立民族学博物館学術情報リポジトリ（みんぱくリポジトリ）,2023,1,6171,5640,3485,0,531,0,0,0,0,0,0,0,0,0,24,0,4150,0,818,0,0,5,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,0,0,0,0,0,0,0,0,0,0,0,24,0,3658,0,798,0,0,5,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881
